source_id,source_type,publisher,title,url,version,observed_at,verification_scope
microchip-atdf:PIC32CZ-MC70_DFP@1.3.57,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CZ-MC70_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CZ-MC70_DFP.1.3.57.pack,1.3.57,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMC20_DFP@3.6.222,manufacturer_atdf_device_database,Microchip,Microchip.SAMC20_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMC20_DFP.3.6.222.pack,3.6.222,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMC21_DFP@3.9.248,manufacturer_atdf_device_database,Microchip,Microchip.SAMC21_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMC21_DFP.3.9.248.pack,3.9.248,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMD09_DFP@2.5.147,manufacturer_atdf_device_database,Microchip,Microchip.SAMD09_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMD09_DFP.2.5.147.pack,2.5.147,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMD10_DFP@2.7.81,manufacturer_atdf_device_database,Microchip,Microchip.SAMD10_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMD10_DFP.2.7.81.pack,2.7.81,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMD11_DFP@2.7.195,manufacturer_atdf_device_database,Microchip,Microchip.SAMD11_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMD11_DFP.2.7.195.pack,2.7.195,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMD20_DFP@3.7.231,manufacturer_atdf_device_database,Microchip,Microchip.SAMD20_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,3.7.231,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMD21_DFP@3.8.270,manufacturer_atdf_device_database,Microchip,Microchip.SAMD21_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,3.8.270,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMD51_DFP@3.9.276,manufacturer_atdf_device_database,Microchip,Microchip.SAMD51_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMD51_DFP.3.9.276.pack,3.9.276,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMDA1_DFP@2.8.196,manufacturer_atdf_device_database,Microchip,Microchip.SAMDA1_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMDA1_DFP.2.8.196.pack,2.8.196,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
