orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
microchip::atsamd20g14b-mn,microchip::atsamd20g14b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G14B,ATSAMD20G14B-MN,-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g14b-mu,microchip::atsamd20g14b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G14B,ATSAMD20G14B-MU,-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15a-an,microchip::atsamd20g15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15,ATSAMD20G15A-AN,A-AN,,,,TQFP48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15a-au,microchip::atsamd20g15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15,ATSAMD20G15A-AU,A-AU,,,,TQFP48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15a-mn,microchip::atsamd20g15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15,ATSAMD20G15A-MN,A-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15a-mu,microchip::atsamd20g15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15,ATSAMD20G15A-MU,A-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15b-an,microchip::atsamd20g15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15B,ATSAMD20G15B-AN,-AN,,,,TQFP48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15b-au,microchip::atsamd20g15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15B,ATSAMD20G15B-AU,-AU,,,,TQFP48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15b-mn,microchip::atsamd20g15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15B,ATSAMD20G15B-MN,-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g15b-mu,microchip::atsamd20g15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G15B,ATSAMD20G15B-MU,-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16a-an,microchip::atsamd20g16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16,ATSAMD20G16A-AN,A-AN,,,,TQFP48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16a-au,microchip::atsamd20g16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16,ATSAMD20G16A-AU,A-AU,,,,TQFP48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16a-mn,microchip::atsamd20g16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16,ATSAMD20G16A-MN,A-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16a-mu,microchip::atsamd20g16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16,ATSAMD20G16A-MU,A-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16b-an,microchip::atsamd20g16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16B,ATSAMD20G16B-AN,-AN,,,,TQFP48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16b-au,microchip::atsamd20g16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16B,ATSAMD20G16B-AU,-AU,,,,TQFP48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16b-mn,microchip::atsamd20g16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16B,ATSAMD20G16B-MN,-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g16b-mu,microchip::atsamd20g16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G16B,ATSAMD20G16B-MU,-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g17a-an,microchip::atsamd20g17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G17,ATSAMD20G17A-AN,A-AN,,,,TQFP48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g17a-au,microchip::atsamd20g17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G17,ATSAMD20G17A-AU,A-AU,,,,TQFP48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g17a-mn,microchip::atsamd20g17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G17,ATSAMD20G17A-MN,A-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g17a-mu,microchip::atsamd20g17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G17,ATSAMD20G17A-MU,A-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g17a-un,microchip::atsamd20g17u,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G17U,ATSAMD20G17A-UN,,,,,WLCSP45,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g17a-uu,microchip::atsamd20g17u,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G17U,ATSAMD20G17A-UU,,,,,WLCSP45,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g18a-an,microchip::atsamd20g18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G18,ATSAMD20G18A-AN,A-AN,,,,TQFP48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g18a-au,microchip::atsamd20g18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G18,ATSAMD20G18A-AU,A-AU,,,,TQFP48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g18a-mn,microchip::atsamd20g18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G18,ATSAMD20G18A-MN,A-MN,,,,QFN48,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g18a-mu,microchip::atsamd20g18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G18,ATSAMD20G18A-MU,A-MU,,,,QFN48,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g18a-un,microchip::atsamd20g18u,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G18U,ATSAMD20G18A-UN,,,,,WLCSP45,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20g18a-uu,microchip::atsamd20g18u,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20G18U,ATSAMD20G18A-UU,,,,,WLCSP45,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14a-an,microchip::atsamd20j14,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14,ATSAMD20J14A-AN,A-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14a-au,microchip::atsamd20j14,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14,ATSAMD20J14A-AU,A-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14a-mn,microchip::atsamd20j14,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14,ATSAMD20J14A-MN,A-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14a-mu,microchip::atsamd20j14,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14,ATSAMD20J14A-MU,A-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14b-an,microchip::atsamd20j14b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14B,ATSAMD20J14B-AN,-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14b-au,microchip::atsamd20j14b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14B,ATSAMD20J14B-AU,-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14b-mn,microchip::atsamd20j14b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14B,ATSAMD20J14B-MN,-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j14b-mu,microchip::atsamd20j14b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J14B,ATSAMD20J14B-MU,-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15a-an,microchip::atsamd20j15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15,ATSAMD20J15A-AN,A-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15a-au,microchip::atsamd20j15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15,ATSAMD20J15A-AU,A-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15a-mn,microchip::atsamd20j15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15,ATSAMD20J15A-MN,A-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15a-mu,microchip::atsamd20j15,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15,ATSAMD20J15A-MU,A-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15b-an,microchip::atsamd20j15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15B,ATSAMD20J15B-AN,-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15b-au,microchip::atsamd20j15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15B,ATSAMD20J15B-AU,-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15b-mn,microchip::atsamd20j15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15B,ATSAMD20J15B-MN,-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j15b-mu,microchip::atsamd20j15b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J15B,ATSAMD20J15B-MU,-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16a-an,microchip::atsamd20j16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16,ATSAMD20J16A-AN,A-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16a-au,microchip::atsamd20j16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16,ATSAMD20J16A-AU,A-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16a-mn,microchip::atsamd20j16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16,ATSAMD20J16A-MN,A-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16a-mu,microchip::atsamd20j16,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16,ATSAMD20J16A-MU,A-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16b-an,microchip::atsamd20j16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16B,ATSAMD20J16B-AN,-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16b-au,microchip::atsamd20j16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16B,ATSAMD20J16B-AU,-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16b-mn,microchip::atsamd20j16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16B,ATSAMD20J16B-MN,-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j16b-mu,microchip::atsamd20j16b,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J16B,ATSAMD20J16B-MU,-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j17a-an,microchip::atsamd20j17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J17,ATSAMD20J17A-AN,A-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j17a-au,microchip::atsamd20j17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J17,ATSAMD20J17A-AU,A-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j17a-mn,microchip::atsamd20j17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J17,ATSAMD20J17A-MN,A-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j17a-mu,microchip::atsamd20j17,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J17,ATSAMD20J17A-MU,A-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j18a-an,microchip::atsamd20j18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J18,ATSAMD20J18A-AN,A-AN,,,,TQFP64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j18a-au,microchip::atsamd20j18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J18,ATSAMD20J18A-AU,A-AU,,,,TQFP64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j18a-cn,microchip::atsamd20j18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J18,ATSAMD20J18A-CN,A-CN,,,,CTBGA64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j18a-cu,microchip::atsamd20j18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J18,ATSAMD20J18A-CU,A-CU,,,,CTBGA64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j18a-mn,microchip::atsamd20j18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J18,ATSAMD20J18A-MN,A-MN,,,,QFN64,-40..105 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd20j18a-mu,microchip::atsamd20j18,Microchip,SAMD20,SAMD20,SAMD20,ATSAMD20J18,ATSAMD20J18A-MU,A-MU,,,,QFN64,-40..85 °C,,unknown,microchip-atdf:SAMD20_DFP@3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.3.7.231.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd21e15a-af,microchip::atsamd21e15a,Microchip,SAMD21,SAMD21,SAMD21,ATSAMD21E15A,ATSAMD21E15A-AF,-AF,,,,TQFP32,-40..125 °C,,unknown,microchip-atdf:SAMD21_DFP@3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd21e15a-au,microchip::atsamd21e15a,Microchip,SAMD21,SAMD21,SAMD21,ATSAMD21E15A,ATSAMD21E15A-AU,-AU,,,,TQFP32,-40..85 °C,,unknown,microchip-atdf:SAMD21_DFP@3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd21e15a-az,microchip::atsamd21e15a,Microchip,SAMD21,SAMD21,SAMD21,ATSAMD21E15A,ATSAMD21E15A-AZ,-AZ,,,,TQFP32,-40..125 °C,,unknown,microchip-atdf:SAMD21_DFP@3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd21e15a-mf,microchip::atsamd21e15a,Microchip,SAMD21,SAMD21,SAMD21,ATSAMD21E15A,ATSAMD21E15A-MF,-MF,,,,QFN32,-40..125 °C,,unknown,microchip-atdf:SAMD21_DFP@3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd21e15a-mu,microchip::atsamd21e15a,Microchip,SAMD21,SAMD21,SAMD21,ATSAMD21E15A,ATSAMD21E15A-MU,-MU,,,,QFN32,-40..85 °C,,unknown,microchip-atdf:SAMD21_DFP@3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsamd21e15a-mz,microchip::atsamd21e15a,Microchip,SAMD21,SAMD21,SAMD21,ATSAMD21E15A,ATSAMD21E15A-MZ,-MZ,,,,QFN32,-40..125 °C,,unknown,microchip-atdf:SAMD21_DFP@3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.3.8.270.pack,2026-08-12T09:31:18+00:00,manufacturer_device_database,atdf_variant_record
