pack_vendor,pack_name,pack_version,pdsc_url,deprecated,replacement,index_timestamp,selected_for_import,fetch_status,device_count,error
Keil,EFR32BG12P_DFP,1.0.1,https://www.keil.com/pack/Keil.EFR32BG12P_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,EFR32FG12P_DFP,1.0.1,https://www.keil.com/pack/Keil.EFR32FG12P_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,EFR32MG12P_DFP,1.0.1,https://www.keil.com/pack/Keil.EFR32MG12P_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,EZR32HG_DFP,1.2.0,https://www.keil.com/pack/Keil.EZR32HG_DFP.pdsc,2018-01-15,SiliconLabs.EZR32HG_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,EZR32WG_DFP,1.3.0,https://www.keil.com/pack/Keil.EZR32WG_DFP.pdsc,2018-01-15,SiliconLabs.EZR32WG_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,EZR32LG_DFP,1.3.0,https://www.keil.com/pack/Keil.EZR32LG_DFP.pdsc,2018-01-15,SiliconLabs.EZR32LG_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAM3_DFP,1.2.3,https://www.keil.com/pack/Keil.SAM3_DFP.pdsc,2018-09-25,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAM-C_DFP,1.4.3,https://www.keil.com/pack/Keil.SAM-C_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,EFM32WGxxx_DFP,1.5.0,https://www.keil.com/pack/Keil.EFM32WGxxx_DFP.pdsc,2018-01-15,SiliconLabs.EFM32WG_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMD09_DFP,1.0.3,https://www.keil.com/pack/Keil.SAMD09_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMD10_DFP,1.1.3,https://www.keil.com/pack/Keil.SAMD10_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMD51_DFP,1.0.4,https://www.keil.com/pack/Keil.SAMD51_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMD20_DFP,1.1.3,https://www.keil.com/pack/Keil.SAMD20_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMDA0_DFP,1.0.3,https://www.keil.com/pack/Keil.SAMDA0_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMD21_DFP,1.3.2,https://www.keil.com/pack/Keil.SAMD21_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMDA1_DFP,1.1.3,https://www.keil.com/pack/Keil.SAMDA1_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAM-E_DFP,2.1.4,https://www.keil.com/pack/Keil.SAM-E_DFP.pdsc,2019-06-07,Atmel.SAME70_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAME51_DFP,1.0.3,https://www.keil.com/pack/Keil.SAME51_DFP.pdsc,2018-09-24,Atmel.SAME51_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAME53_DFP,1.0.3,https://www.keil.com/pack/Keil.SAME53_DFP.pdsc,2018-09-24,Atmel.SAME53_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAME54_DFP,1.0.4,https://www.keil.com/pack/Keil.SAME54_DFP.pdsc,2018-09-24,Atmel.SAME54_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMG_DFP,1.2.2,https://www.keil.com/pack/Keil.SAMG_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAM-L_DFP,1.2.3,https://www.keil.com/pack/Keil.SAM-L_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAML10_DFP,1.0.135,https://www.keil.com/pack/Keil.SAML10_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMR21_DFP,1.1.3,https://www.keil.com/pack/Keil.SAMR21_DFP.pdsc,2018-09-24,Atmel.SAMR21_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAM-S_DFP,2.1.5,https://www.keil.com/pack/Keil.SAM-S_DFP.pdsc,2019-06-07,Atmel.SAMS70_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAM-V_DFP,2.4.3,https://www.keil.com/pack/Keil.SAM-V_DFP.pdsc,2019-06-07,Atmel.SAMV70_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAML11_DFP,1.0.84,https://www.keil.com/pack/Keil.SAML11_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMHA1_DFP,1.1.3,https://www.keil.com/pack/Keil.SAMHA1_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,SAMD11_DFP,1.1.3,https://www.keil.com/pack/Keil.SAMD11_DFP.pdsc,2020-10-21,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC1300_DFP,1.1.1,https://www.keil.com/pack/Keil.LPC1300_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC1500_DFP,1.2.2,https://www.keil.com/pack/Keil.LPC1500_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC1100_DFP,1.4.1,https://www.keil.com/pack/Keil.LPC1100_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC800_DFP,1.10.2,https://www.keil.com/pack/Keil.LPC800_DFP.pdsc,2018-07-30,Keil.LPC8N04_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC1800_DFP,2.11.1,https://www.keil.com/pack/Keil.LPC1800_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC8N04_DFP,1.0.1,https://www.keil.com/pack/Keil.LPC8N04_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC4300_DFP,2.10.2,https://www.keil.com/pack/Keil.LPC4300_DFP.pdsc,2023-09-04,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Himax,WE2_DFP,1.0.0,https://github.com/HimaxWiseEyePlus/cmsis-packs/raw/main/WE2_DFP/Himax.WE2_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Puya,PY32F3xx_DFP,1.0.0,https://www.puyasemi.com/uploadfiles/Puya.PY32F3xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,TXZ3_DFP,1.2.1,https://www.keil.com/pack/Keil.TXZ3_DFP.pdsc,2023-09-22,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0G_DFP,1.2.1,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0G/latest/exports/TexasInstruments.MSPM0G_DFP.pdsc,2023-10-04,TexasInstruments.MSPM0G1X0X_G3X0X_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0L_DFP,1.2.1,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0L/latest/exports/TexasInstruments.MSPM0L_DFP.pdsc,2023-10-04,TexasInstruments.MSPM0L11XX_L13XX_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CM-LS_DFP,1.3.278,https://packs.download.microchip.com/Microchip.PIC32CM-LS_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,TLE985x_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/TLE985x/Infineon.TLE985x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32A4xx_DFP,1.0.1,https://www.geehy.com/uploads/tool/Geehy.APM32A4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32Z1MC0_DFP,1.0.1,https://doc.ytmicro.com/keil/YTMicro.YTM32Z1MC0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32A10x_DFP,1.0.0,https://www.geehy.com/uploads/tool/Geehy.APM32A10x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32A0xx_DFP,1.0.0,https://www.geehy.com/uploads/tool/Geehy.APM32A0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Holtek,HT32F493x5_DFP,1.0.6,https://mcu.holtek.com.tw/pack/Holtek.HT32F493x5_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LPC1700_DFP,2.7.2,https://www.keil.com/pack/Keil.LPC1700_DFP.pdsc,2024-02-09,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,LM3S_DFP,1.1.1,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,2024-02-09,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
AnalogDevices,ADuCM320_DFP,1.1.1,https://download.analog.com/tools/EZBoards/ADuCM32x/Releases/AnalogDevices.ADuCM320_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Zilog,ZNEO32_DFP,1.0.4,https://www.ixys.com/Zilog/packs/Zilog.ZNEO32_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,S32K3xx_DFP,1.0.1,https://www.keil.com/pack/Keil.S32K3xx_DFP.pdsc,2024-02-12,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,S32K118_SDK_DFP,1.2.1,https://www.keil.com/pack/Keil.S32K118_SDK_DFP.pdsc,2024-02-12,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,S32K116_SDK_DFP,1.2.1,https://www.keil.com/pack/Keil.S32K116_SDK_DFP.pdsc,2024-02-12,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,S32_SDK_DFP,1.5.1,https://www.keil.com/pack/Keil.S32_SDK_DFP.pdsc,2024-02-12,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
AnalogDevices,ADuCM410_DFP,1.7.0,https://download.analog.com/tools/EZBoards/ADuCM41x/Releases/AnalogDevices.ADuCM410_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_BGM1_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_BGM13_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM13_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32G_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32G_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32GG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32GG11B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32GG11B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32GG12B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32GG12B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32HG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32JG1B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32JG12B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32JG12B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32LG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32PG12B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32PG12B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32PG1B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32TG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32TG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32TG11B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32TG11B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32WG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32WG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32ZG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32ZG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG1B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG1B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG1P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG1P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG1V_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG1V_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG12P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG12P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG13P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG13P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG1P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG1V_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG12P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG13P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG14P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG14V_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG14V_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG1B_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG1B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG1P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG1P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG1V_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG1V_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG12P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG12P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG13P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG13P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG14P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG14P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32ZG13L_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32ZG13L_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32ZG13P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32ZG13P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32ZG13S_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32ZG13S_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32ZG14P_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32ZG14P_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EZR32HG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EZR32HG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EZR32LG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EZR32LG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EZR32WG_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EZR32WG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM1_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM12_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM12_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM13_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM13_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_WGM160_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_WGM160_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_ZGM13_DFP,4.4.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_ZGM13_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,VFxxx_DFP,1.2.1,https://www.keil.com/pack/Keil.VFxxx_DFP.pdsc,2024-02-22,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
RaspberryPi,RP2xxx_DFP,0.9.5,https://github.com/raspberrypi/cmsis-rp2xxx-dfp/releases/download/v0.9.5/RaspberryPi.RP2xxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0G1X0X_G3X0X_DFP,1.3.1,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0G1X0X_G3X0X/latest/exports/TexasInstruments.MSPM0G1X0X_G3X0X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0L11XX_L13XX_DFP,1.3.1,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0L11XX_L13XX/latest/exports/TexasInstruments.MSPM0L11XX_L13XX_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPS003FX_DFP,1.1.1,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPS003FX/latest/exports/TexasInstruments.MSPS003FX_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0L122X_L222X_DFP,1.1.1,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0L122X_L222X/latest/exports/TexasInstruments.MSPM0L122X_L222X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroM7_DFP,1.1.3,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuMicroM7_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0GX51X_DFP,1.0.0,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0GX51X/latest/exports/TexasInstruments.MSPM0GX51X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Holtek,HT32F675x5_DFP,1.0.5,https://mcu.holtek.com.tw/pack/Holtek.HT32F675x5_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Puya,PY32E4xx_DFP,1.0.0,https://www.puyasemi.com/uploadfiles/Puya.PY32E4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Cypress,PSoC6_DFP,1.2.1,https://github.com/Infineon/cmsis-packs/raw/master/PSoC6_DFP/Cypress.PSoC6_DFP.pdsc,2024-11-12,Infineon.CAT1A_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Cypress,PSoC4_DFP,1.1.1,https://github.com/Infineon/cmsis-packs/raw/master/PSoC4_DFP/Cypress.PSoC4_DFP.pdsc,2024-11-12,Infineon.CAT2_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Cypress,PMG1_DFP,1.0.1,https://github.com/Infineon/cmsis-packs/raw/master/PMG1_DFP/Cypress.PMG1_DFP.pdsc,2024-11-12,Infineon.CAT2_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,PSoC6_DFP,1.4.1,https://github.com/Infineon/cmsis-packs/raw/master/PSoC6_DFP/Infineon.PSoC6_DFP.pdsc,2024-11-12,Infineon.CAT1A_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
AnalogDevices,ADSP-SC83x_DFP,2.0.0,https://download.analog.com/tools/EZBoards/ADSP-SC83x/Releases/AnalogDevices.ADSP-SC83x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32A455_DFP,1.0.1,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32A455_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G003_DFP,1.0.2,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G003_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G4FR_DFP,1.0.6,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G4FR_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G031_DFP,1.0.5,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G031_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G032_DFP,0.2.2,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G032_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G43x_DFP,0.9.7,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G43x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G45x_DFP,1.0.7,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G45x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G401_DFP,1.0.1,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G401_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G430_DFP,1.1.1,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G430_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32L40x_DFP,1.0.2,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32L40x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32L43x_DFP,0.2.2,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32L43x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
