source_id,source_type,publisher,title,url,version,observed_at,verification_scope
svd:Keil.STM32G0xx_DFP@2.1.0,official_pack_svd,Keil,Keil.STM32G0xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32G0xx_DFP.2.1.0.pack,2.1.0;sha256:3076c0f9a6a9a99f7a2325a2e519bed0ac3a3c1db3553748ceeb5b0676645889,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32G4xx_DFP@2.2.0,official_pack_svd,Keil,Keil.STM32G4xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32G4xx_DFP.2.2.0.pack,2.2.0;sha256:092a8700e79d65fd0d7ffe50e6140ce71e3162cecc0cbcf14db5714a086fcc00,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32H5xx_DFP@2.3.1,official_pack_svd,Keil,Keil.STM32H5xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32H5xx_DFP.2.3.1.pack,2.3.1;sha256:906b2f8802845ed21c4bc31512a816065991bd9839f1441d0126a667a50347b1,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32H7RSxx_DFP@1.1.0,official_pack_svd,Keil,Keil.STM32H7RSxx_DFP SVD files,https://www.keil.com/pack/Keil.STM32H7RSxx_DFP.1.1.0.pack,1.1.0;sha256:c3ea9aad9a96a0417117a9a426db6db8087935fdd97416836767991d7f2bfba6,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32H7xx_DFP@4.1.3,official_pack_svd,Keil,Keil.STM32H7xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32H7xx_DFP.4.1.3.pack,4.1.3;sha256:42a2358e0cb7344a9a54ee14c95eb17af20ccbe44bd2b0a08b24fefbfb67b8c8,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32L0xx_DFP@3.1.0,official_pack_svd,Keil,Keil.STM32L0xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32L0xx_DFP.3.1.0.pack,3.1.0;sha256:d37d11f80098a6f8c24486a12eade9f0632261f53ba54b6fd1e51ce647f6bdf1,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32L1xx_DFP@2.1.0,official_pack_svd,Keil,Keil.STM32L1xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32L1xx_DFP.2.1.0.pack,2.1.0;sha256:ab5b7a6589f80a0fb12ebb3107e3c7ed870d9a2b1576189f4cf09d6d6d3dadcd,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32L4xx_DFP@3.1.0,official_pack_svd,Keil,Keil.STM32L4xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32L4xx_DFP.3.1.0.pack,3.1.0;sha256:5672383c07fbdcee0e471a33f4f8beb2e1f3200bc999244dcd6858e0e8e8203f,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32L5xx_DFP@2.1.0,official_pack_svd,Keil,Keil.STM32L5xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32L5xx_DFP.2.1.0.pack,2.1.0;sha256:190ebdd8615107f9be69cd7a8bd9710e4c4240ed69c5886a5d7694a6d8c74c31,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32N6xx_DFP@1.2.0,official_pack_svd,Keil,Keil.STM32N6xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32N6xx_DFP.1.2.0.pack,1.2.0;sha256:e0ceea0fd94d62d05f186ab461f83381433c3382738bc114eab1398ca5dcbf65,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32U0xx_DFP@2.2.0,official_pack_svd,Keil,Keil.STM32U0xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32U0xx_DFP.2.2.0.pack,2.2.0;sha256:50db8e7b7db463362cbad59c326b161903ab1d7effa9a127fc2277179286dfd1,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32U3xx_DFP@1.3.0,official_pack_svd,Keil,Keil.STM32U3xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32U3xx_DFP.1.3.0.pack,1.3.0;sha256:0e86ca5b3c6c7da3248303dc7818ca65552317369184d150f8599ec3d8963964,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32U5xx_DFP@3.2.0,official_pack_svd,Keil,Keil.STM32U5xx_DFP SVD files,https://www.keil.com/pack/Keil.STM32U5xx_DFP.3.2.0.pack,3.2.0;sha256:e320687fe534f2fe6902e9bcdee981315abea26c4ca547142af9b9439e958be6,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32WB0x_DFP@1.0.2,official_pack_svd,Keil,Keil.STM32WB0x_DFP SVD files,https://www.keil.com/pack/Keil.STM32WB0x_DFP.1.0.2.pack,1.0.2;sha256:fe7254bb674ddaa9f2218221d12e187bc2ae0d7dc3da7a7c2f531e28536d6d05,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32WBAxx_DFP@2.2.0,official_pack_svd,Keil,Keil.STM32WBAxx_DFP SVD files,https://www.keil.com/pack/Keil.STM32WBAxx_DFP.2.2.0.pack,2.2.0;sha256:629532e024093307f0a46e47abbf1fe7826923720d9ad108684b0955316ea51a,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32WBxx_DFP@2.0.1,official_pack_svd,Keil,Keil.STM32WBxx_DFP SVD files,https://www.keil.com/pack/Keil.STM32WBxx_DFP.2.0.1.pack,2.0.1;sha256:99ad2af644bdf1e4afd89100da2026612953603ec0600d5db1ed020ced54a5fb,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32WL3x_DFP@1.2.0,official_pack_svd,Keil,Keil.STM32WL3x_DFP SVD files,https://www.keil.com/pack/Keil.STM32WL3x_DFP.1.2.0.pack,1.2.0;sha256:1d2226da1e35180e532d26e4391ed30a13cd3cd3c135039ef4c22036d28dc753,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32WL4x_DFP@1.0.0,official_pack_svd,Keil,Keil.STM32WL4x_DFP SVD files,https://www.keil.com/pack/Keil.STM32WL4x_DFP.1.0.0.pack,1.0.0;sha256:a31ad8a61bebf4972d2b86e21e3145b42964dde87230057cd0c5c24e3bf26d74,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:Keil.STM32WLxx_DFP@2.1.0,official_pack_svd,Keil,Keil.STM32WLxx_DFP SVD files,https://www.keil.com/pack/Keil.STM32WLxx_DFP.2.1.0.pack,2.1.0;sha256:c86d1e9f262179e5aa163688fc82f6fec05f85a75cc9402ff4bd75a649eaab08,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
svd:STMicroelectronics.stm32c5xx_dfp@2.1.0,official_pack_svd,STMicroelectronics,STMicroelectronics.stm32c5xx_dfp SVD files,https://developer.st.com/st-pack-server/api/v1/pack/STMicroelectronics.stm32c5xx_dfp.2.1.0.pack,2.1.0;sha256:e3eba4b9de0ca8c8263402915bd5059cb64ab79d4096d810e228e3016b664a1b,2026-09-05T15:55:37+00:00,peripheral instances explicitly present in the device-bound SVD; not pin mux or analog-channel coverage
